,0_BIS,0_MAP,0_CO,0_Up,0_Ur,1_BIS,1_MAP,1_CO,1_Up,1_Ur,2_BIS,2_MAP,2_CO,2_Up,2_Ur,3_BIS,3_MAP,3_CO,3_Up,3_Ur,4_BIS,4_MAP,4_CO,4_Up,4_Ur,5_BIS,5_MAP,5_CO,5_Up,5_Ur,6_BIS,6_MAP,6_CO,6_Up,6_Ur,7_BIS,7_MAP,7_CO,7_Up,7_Ur,8_BIS,8_MAP,8_CO,8_Up,8_Ur,9_BIS,9_MAP,9_CO,9_Up,9_Ur,10_BIS,10_MAP,10_CO,10_Up,10_Ur,11_BIS,11_MAP,11_CO,11_Up,11_Ur,12_BIS,12_MAP,12_CO,12_Up,12_Ur,13_BIS,13_MAP,13_CO,13_Up,13_Ur,14_BIS,14_MAP,14_CO,14_Up,14_Ur,15_BIS,15_MAP,15_CO,15_Up,15_Ur
0,92.46331518444674,90.0,6.5,3.5041456183622968,2.8236925940326647,97.20482679625005,90.0,6.5,3.944441116598683,3.0989953502500316,99.56548584206068,90.0,6.5,4.289141589842409,2.9473883392705242,89.13696751702857,90.0,6.5,3.286618222973308,2.485703751463748,81.16994184695272,90.0,6.5,2.5640430126656275,2.0469781032720533,92.75340471192632,90.0,6.5,3.677798804527643,2.678473544766009,92.218438037107,90.0,6.5,3.4881216026401254,3.1618046370123136,96.51035330144023,90.0,6.5,3.9800090370249266,2.7520866825779073,88.80660790867209,90.0,6.5,3.244127516796113,2.8636715903924084,92.3376586515612,90.0,6.5,3.4773093239963817,3.0345802297396607,93.52315582580448,90.0,6.5,3.616365059232074,3.1370130937106686,96.62387308942543,90.0,6.5,3.9339352917848642,3.0978425338344313,92.18430681330265,90.0,6.5,3.445608874338271,3.1969046741689215,99.27466843623779,90.0,6.5,4.062324760536844,3.5732156994623505,99.65471565869954,90.0,6.5,4.243352959970512,2.9319523179754947,99.97868808824029,90.0,6.5,4.023395476152773,3.931421178486025
1,92.4259489483521,89.99999999999999,6.5,2.6468981252955497,2.1959956821993614,96.06349951459632,89.99999999999999,6.5,2.9290242609368193,2.327651285832862,98.84804488363865,90.0,6.5,3.3572918125352538,2.2946390280719076,88.84724786305769,90.0,6.5,2.496404478724692,1.9153925111410104,81.09442728458666,89.99999999999994,6.5,1.9153770607332725,1.5890692907259902,92.43765686050588,89.99999999999999,6.5,2.9168150004557685,2.108688157649084,92.13305248689372,89.99999999999999,6.5,2.778470310529199,2.517541247076943,95.4585840108326,89.99999999999999,6.5,2.993973448767405,2.0765130230813673,87.64980859498154,89.99999999999999,6.5,2.495925064031643,2.193896728893839,92.21864338492603,89.99999999999994,6.5,2.678099234720203,2.3711976174871756,93.38258435722454,90.0,6.5,2.854436507077199,2.4818971098457605,92.86436826294494,89.99999999999993,6.5,2.6576919392271003,2.0939249670755884,92.17646144551244,90.0,6.5,2.704281455404191,2.530448293597971,98.49447851174838,89.99999999999997,6.5,3.112586878219735,2.7543422724619866,98.80725434019578,89.99999999999999,6.5,3.2186075649837873,2.2340087225473693,99.08644314448455,90.0,6.5,3.064542511830577,3.0214785525700756
2,92.00294268686376,89.9998111456475,6.4999999451100186,1.8937958900529694,1.6453444831877255,91.90905274289646,89.99921726794024,6.499999529592858,1.9668308519929154,1.5872731860184761,96.24409571670931,89.99987567962238,6.499999970848026,2.5080765244309586,1.7043812025868113,87.325279071998,89.99996947352106,6.499999996723925,1.7475668684234595,1.3705613193062933,80.3645187569724,89.99940861138276,6.499999690548038,1.2966807130158795,1.1479158493237513,90.5116146698923,89.9995433270044,6.499999789748751,2.1836512157198014,1.5653745629541511,91.32738899522505,89.99946932534428,6.499999740508342,2.1547495713973843,1.9514636064185844,91.35122975608869,89.99943189994423,6.499999721715995,2.03508441639088,1.41655239917025,84.4248672874715,89.99971823210353,6.499999898102297,1.8173475103976156,1.5918058158974995,91.02893408673415,89.99838387382884,6.499998600457035,1.9418742514334515,1.7554182565166965,92.25183229345208,89.99987586009334,6.499999980956052,2.167964725543935,1.8905769446822078,81.91582232032154,89.99710426441301,6.49999664297852,1.5735201515463386,1.2400575635386666,92.04916038868544,89.99995463841141,6.499999993477565,2.091006648629351,1.9797589701458478,94.86326641022796,89.99902822920785,6.499999350245116,2.1965135986794797,1.9566753266402945,95.52065275225466,89.99948173636474,6.499999745834771,2.2586053122238994,1.5767788431779155,95.8045417195143,89.9998624647556,6.49999996630281,2.192479389285914,2.183719289052563
3,90.69646075781397,89.99637206188399,6.499995374560983,0.0,0.0,85.72446798453201,89.98546041962152,6.49996232424771,0.0,0.0,92.19224942103679,89.99758483272464,6.499997501636659,1.8257268527852257,1.2319885584868822,84.3813661557267,89.99941762678533,6.499999727022137,1.0885188257392127,0.8882804459770133,78.3714862882456,89.98890107459589,6.499974833456797,0.7075348167971521,0.7208197073212202,86.48291179250529,89.99115133555942,6.499982062321735,1.5279160549833857,1.0840030871512965,89.12440602811856,89.98992753147883,6.499978538029071,1.6107778409962439,1.4579375607960798,85.17066560548056,89.98930988435966,6.499977110276439,0.0,0.0,80.14591714497219,89.99481361505197,6.499991951887895,1.4684047518734284,1.30705354114945,87.71205717648434,89.96931126312444,6.499884084653777,1.258632548537772,1.1769011029532317,89.4654600483598,89.99757990371572,6.499998302288105,1.5658959433425945,1.3708343080925358,69.57779578146278,89.95154280886159,6.499769866355016,0.0,0.0,91.54758942954105,89.99911355516798,6.499999436577462,1.6975816492247389,3.137471797958387,88.70217886043376,89.98170087868559,6.4999468922031856,1.4344451505176719,1.2889152819787348,90.37493908621693,89.99008234725666,6.49997871681795,1.4729189006405654,1.0374451420475705,90.80133943601025,89.99740168773644,6.499997227313776,1.5025220589528576,1.516392652340834
4,88.54136878266503,89.97953942907887,6.49993798500863,0.0,0.1387089547533315,79.53491369701453,89.9219022561742,6.499530078608148,0.0,0.0,87.47883871486174,89.98623812068807,6.499965982938403,1.3159884449992845,0.8805599090709184,80.46143320813047,89.99676928573948,6.499996434191098,0.5459107935409057,0.48876148342283243,75.13836075916504,89.93974370807204,6.499681187467398,0.16103741629265186,0.31758974869118495,80.92410606401496,89.9500277538666,6.499758949106229,0.9896124036665839,0.6926974865075574,85.44193187845383,89.94365137801209,6.499715685658091,1.7478970386101362,1.5848162574428595,79.1646027535982,89.9419134559046,6.499707925718097,0.0,0.0,75.60710686026216,89.97207318697701,6.499899365779213,1.1208741387058097,0.9983296153336914,82.26373078615964,89.83018244477013,6.498484804688785,0.6503381479156541,0.6548508334774316,85.17445210565693,89.98611589645195,6.499975946263179,1.0651244463285545,0.9372908189360278,59.92216539028335,89.76558591352676,6.497537838850833,0.0,0.0,90.37889785464334,89.99485828954153,6.499992129040859,1.219096899969602,2.2679136694885775,81.58232237049356,89.9001962859178,6.499322120743048,0.8640005712631674,0.7866543832354128,84.55877191041483,89.94480236683432,6.499720150360413,0.8835907777168679,0.6320946671481227,85.1921061417895,89.98564824106164,6.499963930900515,0.9988756298055083,1.0264167734951029
5,86.02352822492202,89.94337145083557,6.499713790022347,0.0,0.4139912051403259,74.41094968615977,89.79150925766821,6.497942402065582,0.9006114433168091,0.7147455188377866,82.73097455165455,89.95477286575698,6.499797022336593,0.9552286767498435,0.6337727972235582,76.19461079138964,89.98979760107808,6.499979996739389,0.15160474548592817,0.19453781904902287,71.27515245208345,89.81632972392589,6.498297297536355,0.0,0.0,74.8039831789047,89.8390761732323,6.498602341051154,0.5845878392366005,0.40203876747049183,80.54041236118904,89.8188236793231,6.498355417422529,1.295998740025758,1.1750376577458261,74.44473370094335,89.84395651220001,6.498702503035722,0.5878111455919085,1.4726853507790838,71.2539266456665,89.91118088402052,6.499428136096592,0.8534399020967467,0.7609541345088332,75.66919295203161,89.46843102642005,6.491524443400491,0.12706439251113205,0.20238852363717566,80.07558296768002,89.954231404668,6.499852028720634,0.6709098237936663,0.5950365992213819,53.282298169921766,89.41440994856315,6.490185396265288,0.0,0.0,88.33411715759433,89.98248528732042,6.499950655989729,0.8172177757478863,1.5292552031871676,74.80937503006419,89.68997500596319,6.496267938410885,0.7566366051613344,0.4625222727651977,78.97026205774414,89.82428579016673,6.4984047574637485,0.47604570942527374,0.3507361335525303,79.77951486264891,89.95436320563752,6.4997949611327535,0.6588871192417306,0.6914246497485192
6,83.35893013031914,89.88540126388834,6.499173907333245,1.3174471756539914,1.206695639406969,69.88834466662506,89.591768254883,6.494331057202975,0.5940050194329413,0.4771549188866648,78.31089485371044,89.89150088078627,6.4992439821919765,0.8505617979078999,1.3250963159858626,72.09283839469195,89.9768330786917,6.499931577652498,0.06426065129435257,0.11495835934159236,67.4534555088493,89.60607073414447,6.494620949516429,0.0,0.0,68.91876773985697,89.62657989992563,6.495029686719681,0.3042848938408676,0.20477015183011268,74.89632839187593,89.55482885536973,6.493623077982146,0.912382348367234,0.82725287484789,70.26662929419265,89.69297394940966,6.496385822062479,0.3794214250138066,0.9518328811681844,67.32324987410951,89.79215571476419,6.4979456691327675,0.6501950030539404,0.5807301606066678,69.14612986478153,88.81762554589491,6.471434013104729,0.0,0.0,74.91913473020139,89.8906670386934,6.499439546148255,0.40152326020843626,0.3596719197611146,48.588396335444585,88.91649131217882,6.474994892864943,0.0,0.0,85.45465868939192,89.95661336426164,6.499808204326736,0.4977360452085134,0.9441067057993824,68.91691854691021,89.3049096410006,6.487350383108941,0.4814947518360743,0.29574540113329545,74.04775650394333,89.59484994997176,6.494378615863619,0.2606992208697409,0.1994484621520108,74.95354367881176,89.89415866304915,6.499273510077259,0.4484305850065508,0.4785620652425566
7,80.32807739887126,89.80569710640626,6.498172012949326,0.6841826609115885,0.7175271422369943,65.71729347042873,89.2811446054687,6.4866463868771715,0.3661634449944153,0.2997308916390984,74.2779009664401,89.78739802820246,6.497919101942336,0.6474232670766211,1.0041852321386378,68.40151089841572,89.95761161048335,6.499830690052255,0.0678144620663852,0.10096014817284013,64.00087100655766,89.31589633685665,6.487597346086113,0.0,0.0,63.705205035201615,89.30085515050966,6.487157334840192,0.12651780198603774,0.08380471520438817,69.21538869287343,89.10798375130548,6.481721013169426,0.0,0.0,66.31607157463347,89.47007923472164,6.491765413348928,0.22766275889280035,0.5759047608607847,63.89515168855803,89.60205058316622,6.494528351489682,0.497115125768401,0.4451571386798128,63.4222987822,87.91637088742269,6.431906945648224,0.0,0.0,70.20856189318883,89.78855124430454,6.498455256268208,0.2510762712153416,0.22623204274357586,45.19588074348079,88.3123318320828,6.450744990269081,0.0,0.0,81.9839945651464,89.91305780359399,6.499457261661863,0.9790858837406518,1.3338850079255573,63.99614445217499,88.71528026321903,6.467785252748912,0.0,0.0,69.89632292833872,89.2419886149889,6.485481765439727,0.1623167798208165,0.12767341422974784,70.82219042798735,89.79945351988333,6.498097575525493,0.333132931413038,0.35525769395336365
8,76.83415991649844,89.67673822910592,6.496063508677198,0.2419782671318814,0.3628865023885323,62.05686087634339,88.85374282516216,6.472836822561445,0.20240235420074418,0.1712090800217633,70.63464619150196,89.63514401135419,6.4953088391687555,0.5002573242528777,0.7733950664186917,65.15379868720555,89.93247979785284,6.499659545658532,0.0769881569300096,0.09340795182833563,61.000243983763106,88.95844396668694,6.4764987480012035,0.0,0.0,59.30734384099725,88.87312583474122,6.4734481671486295,0.0,0.0,64.23764132252742,88.46934070132986,6.45835542572133,0.012480751808382033,0.02096424673785547,62.905436097066854,89.17579037705175,6.483947244735168,0.12798246724309784,0.329324002071194,60.966380329802945,89.33814188952418,6.488182136880069,0.3828521619484347,0.34414514608942026,58.64700863593531,86.84283842094206,6.37062553722942,0.0,0.0,66.15818452937688,89.6470173681984,6.496587799375748,0.1873382250194053,0.1673190423517971,42.709683873497255,87.64827257557586,6.417930303470432,0.0,0.0,78.07174895714044,89.85013985817248,6.498773662315235,0.679602968070376,0.924251794740502,60.08358915496067,87.93519196078664,6.433334105162587,0.0,0.0,66.45378772367798,88.76979625502767,6.469645507206575,0.162614015008252,0.12275272302635587,67.35013358373719,89.66901931453354,6.495947049633172,0.2741963692790033,0.2860209452695973
9,73.29191781083222,89.49674646531214,6.492317225876938,0.12434207131796095,0.233393248117698,58.94663053380573,88.32134515326567,6.451303763053841,0.09045697636133457,0.08216836555752077,67.43234441930824,89.43290284841306,6.490880879963502,0.39357221890782806,0.607211472084625,62.3165327766534,89.9019631856117,6.499403889905811,0.08580730141410482,0.0877797751603636,58.45585277865291,88.55048724939338,6.46106444819211,0.0,0.0,55.71015250773841,88.37055227211704,6.453320425999664,0.0,0.0,60.284000935813104,87.73741784110327,6.424141627818708,0.025711794441137942,0.04737350918317954,60.1129986595043,88.81984699804315,6.472321058808134,0.07085085342526014,0.18663139691279348,58.49577910125012,89.00749426304584,6.478121603902601,0.2984364732677416,0.2697117153644693,54.74583910781309,85.67387795107489,6.289142906168194,0.0,0.0,62.785653613568954,89.46977627858752,6.493570542700648,0.16246648984348647,0.14233098600981306,40.8787382034847,86.96694849014794,6.378395059303726,0.0,0.0,73.85225810968873,89.76049303158949,6.4975231817126256,0.44676537754171286,0.6070519791698231,57.06112240973338,87.04955004950769,6.384422316536124,0.0,0.0,63.60046902876005,88.19428749018279,6.445353659239558,0.16054742989863777,0.11732589464328463,64.44856275077447,89.5048493739261,6.492543335969182,0.24155546797517086,0.24355313081167865
